Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Delay_from_due_date,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Payment_of_Min_Amount,Total_EMI_per_month,Credit_Score
24482.38,1935.9001666666663,6.0,4.0,9.0,25.0,8.31,8.0,3.0,725.13,2.0,8029.0,1
30931.16,2521.596666666667,4.0,7.0,15.0,15.0,8.41,10.0,2.0,775.33,2.0,81.4748102046393,0
14914.25,1451.6703333333335,10.0,10.0,32.0,42.0,23.02,8.0,0.0,3313.55,2.0,67.51166302143089,2
17680.69,1449.3908333333331,6.0,6.0,9.0,4.0,13.5,8.0,2.0,887.98,2.0,31.68734043318193,2
63928.95,5062.4125,6.0,6.0,8.0,9.0,7.46,10.0,2.0,1290.64,2.0,184.02736796938729,2
59751.78,5044.315,7.0,7.0,17.0,23.0,16.82,9.0,2.0,1485.94,2.0,116.29841702305131,1
17372.48,1404.2586666666666,9.0,5.0,24.0,41.0,7.67,14.0,3.0,4929.35,2.0,102.78493684039628,1
14538.09,1422.5075,10.0,8.0,22.0,23.0,8.6,9.0,0.0,3609.22,2.0,60.22433608539001,1
33137.28,2978.44,7.0,10.0,26.0,45.0,28.71,10.0,0.0,3581.22,0.0,177.40738388988635,1
156356.52,13152.71,4.0,7.0,7.0,19.0,10.31,1.0,1.0,489.85,0.0,245.771777259894,1
25744.12,1923.3433333333328,6.0,4.0,14.0,11.0,7.16,1.0,2.0,1118.51,1.0,12.332013102869553,2
50493.8,4231.816666666667,4.0,4.0,12.0,15.0,18.52,4.0,2.0,1453.63,2.0,201.7436564283949,2
16744.76,1245.3966666666663,10.0,5.0,15.0,20.0,13.65,11.0,2.0,2660.39,2.0,84.572968099745,1
30494.3,2330.1916666666666,9.0,7.0,30.0,32.0,18.42,6.0,0.0,4570.99,2.0,185.1153863312764,2
18598.17,1575.8475,8.0,7.0,16.0,17.0,7.688,8.0,3.0,667.98,2.0,18.896396334305955,2
9748.985,610.4154166666667,10.0,9.0,25.0,48.0,8.47,15.0,2.0,2283.16,2.0,16.096925335740067,1
19982.93,1651.2441666666666,3.0,4.0,11.0,20.0,9.11,1.0,3.0,504.15,0.0,0.0,2
62008.35000000001,5256.3625,10.0,7.0,4389.0,45.0,11.31,12.0,2.0,2360.12,2.0,127.3921470520096,1
21720.955,2039.0795833333327,0.0,4.0,10.0,9.0,0.29,1.0,1.0,992.78,0.0,32.31239992892931,1
19531.18,1679.5983333333334,7.0,10.0,25.0,28.0,20.74,6.0,0.0,3047.42,2.0,68.0903573107929,1
11169.595,667.7995833333333,7.0,4.0,10.0,8.0,14.5,5.0,3.0,303.16,2.0,0.0,2
24127.22,1765.601666666667,8.0,5.0,7.0,21.0,7.5,5.0,2.0,1158.96,1.0,0.0,2
87636.03,7265.0025,4.0,1.0,4.0,3.0,3.38,1.0,1.0,202.96,1.0,81.83581683778664,0
68171.54999999999,5489.962499999999,6.0,3.0,4.0,24.0,9.2,2.0,2.0,1049.75,1.0,49.23388829058462,2
9531.25,811.5888333333335,8.0,10.0,22.0,18.0,4.99,9.0,3.0,4870.95,2.0,40.472251628510925,1
130402.88,10187.66736378553,4.0,5.0,7.0,5.0,10.81,1.0,1.0,943.72,1.0,686.9800417964929,0
17570.58,1194.215,8.0,7.0,5.0,18.0,8.77,7.0,2.0,884.54,2.0,42.47517657869404,2
59703.46,4739.288333333333,3.0,3.0,9.0,6.0,4.36,1.0,1.0,621.5,1.0,121.96732290155352,2
69324.4,5509.033333333333,4.0,7.0,12.0,11.0,10.89,8.0,2.0,1075.73,0.0,115.00870625408052,2
145800.84,12449.07,7.0,6.0,10.0,26.0,14.2,7.0,2.0,1292.5,2.0,450.3189858779415,2
136812.04,11572.003333333336,2.0,6.0,12.0,15.0,16.91,1.0,3.0,793.87,1.0,165.4837962410196,0
40806.35,3618.529166666666,3.0,1308.0,12.0,7.0,4.96,3.0,1.0,595.2,0.0,44.19786860682191,1
9759.375,813.28125,7.0,9.0,24.0,15.0,1.85,9.0,0.0,4342.44,2.0,55.939189207851385,1
82899.52,7069.293333333334,6.0,5.0,29.0,60.0,1.96,12.0,0.0,2550.26,2.0,575.2949266958503,2
13737.65,1238.8041666666666,3.0,3.0,18.0,20.0,10.55,8.0,2.0,295.98,2.0,0.0,2
39379.07,3328.9761666666664,2.0,1.0,8.0,11.0,6.65,9.0,1.0,711.58,1.0,0.0,0
19297.28,1525.1888333333332,5.0,5.0,19.0,12.0,10.09,8.0,2.0,2286.82,2.0,51.909419493671045,1
31200.24,2588.02,2.0,3.0,1.0,11.0,10.64,3.0,1.0,14.34,0.0,71.67124256919055,0
73798.76,6422.8966666666665,6.0,4.0,9.0,5.0,18.32,3.0,3.0,757.01,2.0,194.04991420462207,2
18702.5,1736.541666666667,4.0,4.0,10.0,15.0,14.21,7.0,3.0,2576.87,2.0,42.113870292377314,2
14243.265,1303.93875,1.0,1.0,7.0,7.0,5.06,6.0,3.0,1008.32,0.0,11.732090870522017,2
160052.2,13580.683333333334,4.0,1.0,10.0,5.0,0.51,7.0,3.0,1118.35,1.0,21363.0,2
48234.04,4288.503333333334,6.0,6.0,17.0,19.0,3.06,1.0,2.0,447.94,1.0,153.55968943864627,2
93841.65,8115.1375,0.0,3.0,6.0,29.0,1.08,2.0,3.0,1042.2,1.0,52.68657186195367,1
24131.57,2144.964166666666,7.0,7.0,13.0,15.0,1.51,0.0,2.0,1246.66,1.0,38.599643950314494,2
128423.36,10670.28466666667,6.0,4.0,12.0,9.0,17.32,10.0,2.0,527.06,2.0,339.1128757118708,2
39039.8,3397.316666666667,10.0,6.0,29.0,26.0,7.33,13.0,0.0,1913.06,2.0,130.45662000899205,2
141219.08,11761.256666666664,5.0,7.0,11.0,9.0,7.15,2.0,3.0,1126.33,1.0,0.0,2
17624.38,1483.6983333333335,7.0,9.0,26.0,38.0,6.92,6.0,0.0,1524.0,2.0,55.4910376756675,1
32181.66,2430.805,3.0,3.0,7.0,12.0,9.66,2.0,1.0,1072.42,1.0,63.83354620103872,0
61131.36,4930.722,3.0,5.0,23.0,9.0,14.51,14.0,3.0,2358.58,2.0,88.19366251355966,1
16285.005,1464.8628696985572,7.0,7.0,19.0,17.0,19.27,5.0,2.0,1329.59,2.0,84.22088030144279,2
44390.76,3586.23,4.0,6.0,12.0,21.0,15.01,7.0,3.0,24.73,2.0,153.72431867540476,0
7424.24,599.6866666666666,10.0,5.0,33.0,35.0,24.41,6.0,0.0,4717.15,2.0,23.352617336983904,2
119902.4,10031.396833333334,5.0,4.0,11.0,4.0,0.82,0.0,1.0,1037.85,0.0,93.3367829127304,1
96780.03,8267.002499999999,4.0,1026.0,2.0,28.0,9.96,3.0,1.0,580.52,1.0,314.2240793675107,2
19010.58,1845.215,9.0,7.0,17.0,54.0,9.16,10.0,0.0,1519.25,2.0,36.428485272688704,2
73338.12,6373.509999999998,3.0,4.0,12.0,1.0,11.92,5.0,2.0,2449.13,2.0,395.33480814444215,2
59154.04,4090.097333269687,2.0,5.0,8.0,23.0,11.4,4.0,1.0,1346.13,1.0,674.7615601497347,2
32260.97,2416.414166666667,1.0,4.0,2.0,14.0,0.2999999999999998,1.0,1.0,1016.08,1.0,75.8830843770403,0
38027.68,3214.973333333333,5.0,6.0,10.0,13.0,15.04,4.0,2.0,286.94,2.0,99.32828048079573,2
15410.19,1554.1825,10.0,5.0,28.0,17.0,13.69,11.0,0.0,1257.4,2.0,39.62811681829229,1
80191.38,6293.827868783188,2.0,3.0,3.0,7.0,11.94,7.0,1.0,1452.86,1.0,762.6380550221206,2
73436.06999999999,6191.6725,8.0,5.0,12.0,23.0,9.51,1.0,2.0,45.5,2.0,45.197591079344186,2
26918.38,2442.1983333333333,6.0,5.0,10.0,7.0,8.252,6.0,2.0,1054.9,2.0,43.92660964787593,2
35976.97,3126.080833333333,1794.0,3.0,12.0,2.0,9.61,2.0,1.0,568.67,1.0,53.686328808072325,0
20770.6,1784.8833333333332,7.0,1320.0,17.0,13.0,2.82,4.0,2.0,167.61,1.0,35.370815416199875,2
144444.64,11929.053333333335,4.0,4.0,6.0,12.0,17.91,5.0,2.0,1389.48,0.0,720.1557662082834,0
19250.71,1610.2258333333332,8.0,5.0,19.0,15.0,19.3,17.0,2.0,2323.93,2.0,18.39206881790261,2
65806.24,5626.8533333333335,4.0,7.0,20.0,14.0,12.26,11.0,2.0,2301.51,2.0,229.42222037991684,2
29074.2,2595.85,8.0,6.0,5.0,16.0,18.45,3.0,2.0,867.27,0.0,52.50795033281486,2
43610.13,3640.1775,2.0,4.0,9.0,7.0,10.29,0.0,3.0,1371.99,1.0,133.36136517364062,0
92200.68,7404.39,2.0,6.0,1.0,22.0,4.67,3.0,1.0,936.63,1.0,52.433666768022135,1
12070.845,1088.90375,8.0,5.0,8.0,18.0,2.96,1.0,2.0,759.86,2.0,31.349969595412013,2
42355.28,3512.606666666666,2.0,4.0,12.0,0.0,4.8,2.0,3.0,778.49,0.0,52.21671111994953,2
17624.38,1483.6983333333335,7.0,9.0,26.0,38.0,6.92,10.0,0.0,1524.0,2.0,55.4910376756675,2
15724.04,1211.0726666666667,10.0,5.0,19.0,22.0,6.6,9.6,0.0,3431.0,2.0,84.28014672882007,1
59658.09,5250.5075,8.0,6.0,8.0,19.0,8.6,6.0,2.0,2034.67,2.0,235.4214888546128,2
34388.0,2711.6666666666665,0.0,1343.0,5.0,5.0,9.53,2.0,1.0,874.17,1.0,0.0,0
22276.68,2014.39,6.0,7.0,14.0,15.0,6.93,1.0,2.0,124.57,1.0,20.934313038899845,2
51950.28,4218.19,7.0,8.0,21.0,24.0,11.71,9.0,2.0,1723.13,2.0,235.1353203377228,1
58132.12,4944.343333333333,10.0,10.0,30.0,61.0,23.23,12.0,0.0,4453.51,2.0,254.75767057555265,1
60585.08,4977.756666666667,8.0,6.0,8.0,21.0,4.16,4.0,1.0,461.13,1.0,84.26082494287235,1
19151.85,1746.9875,8.0,9.0,24.0,42.0,7.89,7.6,3.0,2585.2,2.0,31.78078547365052,2
15225.99,1488.8325,8.0,6.0,21.0,31.0,0.86,13.0,0.0,2103.91,2.0,29.415622966550306,1
18128.1,1729.675,3.0,3.0,12.0,5.0,11.91,2.0,3.0,372.17,0.0,56.64915907446992,2
107545.2,9149.1,3.0,7.0,9.0,25.0,7.88,4.0,2.0,428.94,2.0,349.08320636230417,2
85020.54000000001,6962.045000000001,0.0,5.0,7.0,11.0,4.74,3.0,3.0,934.62,1.0,205.21133447193017,1
16603.43,1205.6191666666666,8.0,10.0,30.0,26.0,18.81,12.0,2.0,2056.83,2.0,31.8557324803238,1
9987.295,578.2745833333332,8.0,5.0,23.0,19.0,8.030000000000001,12.0,3.0,2943.52,2.0,47.263744741439154,1
89239.35,7680.6125,0.0,4.0,11.0,6.0,5.74,1.0,1.0,590.29,1.0,0.0,0
30678.73,2615.560833333333,8.0,4.0,11.0,13.0,1.84,3.0,2.0,1484.42,2.0,69.33783254618763,2
84408.16,7211.013333333332,4.0,5.0,18.0,24.0,13.29,8.0,2.0,645.83,0.0,174.79903442732436,1
14576351.0,1729.0496666666666,10.0,5.0,27.0,32.0,16.25,6.0,3.0,3217.69,2.0,104.90007503743352,2
47280.76,3713.063333333334,5.0,3.0,17.0,7.0,11.91,3.0,2.0,1134.41,2.0,0.0,2
20946.12,1771.9061666666664,9.0,9.0,18.0,25.0,25.07,12.0,0.0,3093.39,2.0,104.07534478104144,2
95745.88,7799.823333333334,7.0,6.0,18.0,15.0,10.17,8.0,2.0,738.41,2.0,142.28077091909554,2
102080.46,8299.705,5.0,6.0,10.0,13.0,11.17,1.0,3.0,89.98,2.0,223.3990346080027,2
19557.1,1423.7583333333332,5.0,5.0,15.0,16.0,12.86,6.8,3.0,2002.24,2.0,53.65460692883751,1
16511.395,1547.3138333333332,2.0,5.0,8.0,3.0,7.91,4.0,1.0,1206.07,1.0,14.483454591595663,0
21075.36,1904.28,3.0,1.0,5.0,13.0,2.53,6.0,3.0,1498.02,1.0,19.347311476689374,2
67255.6,5745.633333333334,4.0,6.0,4.0,2.0,2.64,3.0,1.0,122.5,1.0,133.77091158396078,1
8790.85,986.5708333333332,9.0,5.0,22.0,24.0,12.31,7.0,0.0,3517.25,2.0,42.51434578478791,1
17420.33,1698.694166666667,4.0,7.0,27.0,29.0,8.3,9.0,3.0,2373.43,2.0,24.131971668178483,1
35205.45,3165.7875,3.0,7.0,7.0,8.0,4.0600000000000005,4.0,1.0,671.94,1.0,57.5149367240526,2
40341.38,3440.281656831687,6.0,6.0,4.0,6.0,8.79,1.0,1.0,1263.68,1.0,275.70410869833887,0
18138.0,1464.5,9.0,6.0,28.0,32.0,20.1,6.0,3.0,3919.09,2.0,45.99505329106543,2
21131.71,1882.9758333333327,8.0,5.0,17.0,9.0,15.55,4.0,2.0,34.15,0.0,10.58715057640178,2
29441.38,2550.4483333333333,7.0,4.0,10.0,13.0,10.62,0.0,2.0,1276.05,2.0,73.59939080858594,2
9530.69,883.2241666666667,8.0,7.0,26.0,51.0,16.02,10.0,3.0,1458.58,2.0,12.026299670638824,2
28352.24,2385.686666666667,4.0,4.0,7.0,4.0,7.02,0.0,1.0,1085.7,1.0,46.3907297619036,2
57035.58,4787.532499999999,3.0,7.0,12.0,25.0,9.04,4.0,3.0,550.23,1.0,0.0,2
61683.18,4941.265,4.0,3.0,3.0,11.0,8.29,2.0,1.0,629.16,1.0,128.38435686590014,0
33907.86,2562.655,3.0,7.0,8.0,9.0,2.04,2.0,1.0,1354.46,1.0,36.35654730756562,1
89434.35,7281.8625,2.0,6.0,7.0,11.0,6.31,0.0,1.0,537.46,0.0,244.7423877242117,0
87786.15,7424.5125,5.0,5.0,13.0,28.0,10.02,987.0,2.0,1428.48,2.0,69.43241361193164,2
9163.96,806.6633333333333,6.0,10.0,23.0,21.0,10.93,6.0,2.0,1685.88,2.0,14.377701129115133,1
79760.4,6927.7,5.0,6.0,9.0,18.0,12.29,9.0,2.0,2406.19,2.0,115.19340545163318,2
110147.52,9040.96,6.0,5.0,9.0,26.0,13.69,6.0,2.0,1238.2,2.0,225.0682312268929,2
14697.78,1302.3226666666665,8.0,4.0,19.0,19.0,18.04,8.0,3.0,2172.22,0.0,27.27325927292261,1
54150.09,4595.5075,8.0,9.0,30.0,21.0,24.54,12.0,3.0,4204.98,2.0,211.38722193894932,2
104045.91,8680.807999999999,5.0,7.0,9.0,19.0,18.61,6.0,3.0,1.33,2.0,93.709234474788,2
49460.16,4267.777,9.0,6.0,18.0,58.0,16.82,15.0,2.0,1720.99,2.0,197.67390583446456,1
7200.005,482.0004166666666,6.0,9.0,17.0,61.0,7.54,9.0,3.0,2870.92,2.0,42.78617866498074,1
27403.02,2054.585,5.0,6.0,5.0,18.0,7.25,2.0,2.0,1060.13,2.0,75.22435917130426,2
18097.46,1482.121666666667,7.0,10.0,18.0,22.0,3.5,7.0,0.0,2439.06,2.0,57.5805970788298,1
7161.64,758.8033333333334,8.0,8.0,29.0,20.0,8.61,6.0,0.0,2669.02,2.0,12.427226356549244,1
57365.73,4730.4775,8.0,4.0,8.0,28.0,13.82,4.0,3.0,997.45,2.0,77.3910061257193,2
88221.16,7113.763333333332,7.0,5.0,12.0,12.0,14.98,3.0,2.0,988.12,2.0,0.0,2
56795.28,4643.935666666667,6.0,7.0,8.0,21.0,14.31,7.0,2.0,1344.35,2.0,147.89604302197168,2
28866.94,2682.578333333333,10.0,5.0,29.0,19.0,2.12,6.0,0.0,1587.62,2.0,138.32553438009396,1
17983.02,1522.585,5.0,6.0,9.0,14.0,4.92,5.0,1.0,393.89,1.0,36.67945594529282,0
45706.47,3640.8725,6.0,7.0,25.0,25.0,21.63,7.0,0.0,4034.53,2.0,142.84644741037712,2
34989.38,3211.7816666666663,4.0,3.0,9.0,1.0,11.28,1622.0,1.0,957.58,1.0,84.11593622346284,2
72608.32,5855.693333333334,5.0,6.0,9.0,0.0,7.7799999999999985,3.0,1.0,339.2,1.0,43.56961539991057,1
46485.27,3874.7725000000014,9.0,6.0,29.0,26.0,4.69,11.0,0.0,3371.08,2.0,223.02200673295857,2
69736.92,6091.41,6.0,10.0,26.0,15.0,16.16,8.0,0.0,4843.02,2.0,186.2731751968045,0
18843.62,1603.3016666666665,7.0,6.0,7.0,5.0,12.26,7.0,2.0,1266.84,2.0,43.64098887096407,1
18770.3,1514.1916666666666,1.0,147.0,5.0,12.0,15.32,0.0,3.0,594.5,1.0,34.849054797988785,0
18302.33,1479.6881666666666,8.0,10.0,31.0,59.0,4.38,11.0,0.0,3502.43,2.0,41.79581408182538,1
16697.83,1452.8551666666667,10.0,8.0,19.0,32.0,14.88,8.0,2.0,2514.35,2.0,67.60115189277269,2
99618.84,8238.57,2.0,5.0,3.0,2.0,10.32,1.0,3.0,128.48,1.0,177.50358548007156,2
18249.16,1677.763333333333,4.0,7.0,6.0,12.0,10.09,4.0,2.0,496.55,2.0,21.58400546492368,2
81094.96,6594.913333333334,8.0,3.0,18.0,24.0,2.03,3.0,2.0,2.13,1.0,0.0,2
25506.53,2194.030868202227,3.0,6.0,10.0,29.0,9.54,1.0,3.0,43.06,1.0,161.44651641232718,2
32901.79,2549.8158333333336,980.0,5.0,1.0,9.0,5.89,0.0,3.0,798.71,1.0,19.324081432632333,0
106694.82,8959.235,6.0,6.0,12.0,27.0,7.49,2.0,3.0,429.41,1.0,0.0,0
57906.8,4734.566666666667,6.0,7.0,27.0,49.0,25.63,12.0,0.0,2501.85,0.0,182.2752671521449,1
16276.325,1210.3604166666669,5.0,5.0,11.0,10.0,8.469999999999999,5.0,3.0,711.8,0.0,12.576184920751675,1
31182.38,2547.0296666666663,10.0,7.0,33.0,40.0,7.87,9.0,2.0,2525.66,2.0,181.57283440723816,1
83340.98,6978.081666666666,2.0,1.0,6.0,15.0,11.49,4.0,1.0,943.78,1.0,53.55095825825508,0
61934.52,5308.21,7.0,5.0,15.0,26.0,15.31,5.0,2.0,107.55,2.0,0.0,2
17683.37,1379.8216666666667,8.0,8.0,16.0,20.0,11.88,11.0,2.0,2600.36,0.0,89.91662941262156,2
41983.29,3389.6075,2.0,3.0,4.0,18.0,10.45,7.0,3.0,1058.68,1.0,100.02288508408738,2
17434.78,1214.8983333333333,8.0,6.0,32.0,34.0,6.0,10.0,3.0,2765.76,0.0,73.31214663371006,1
30812.96,2422.7466666666664,1.0,7.0,3.0,10.0,8.21,2.0,1.0,990.47,1.0,24.06489015682753,1
87070.0,7295.833333333332,8.0,7.0,10.0,16.0,12.69,4.0,2.0,381.06,2.0,0.0,2
19930.93,1787.9713333333334,7.0,6.0,16.0,48.0,9.0,11.0,3.0,4417.41,2.0,56.85617567763767,1
40985.48,3329.456666666667,8.0,7.0,27.0,41.0,9.74,11.0,0.0,1941.84,2.0,87.0465237484451,1
9654.115,620.5095833333334,6.0,7.0,18.0,57.0,14.3,10.0,2.0,2081.23,2.0,20.32773355938789,2
49233.0,3939.142,10.0,10.0,21.0,39.0,26.98,8.0,0.0,4082.37,2.0,227.4483414914017,1
19720.36,1666.3633333333337,6.0,5.0,21.0,38.0,4.93,14.0,0.0,2326.72,2.0,114.74023348146366,2
8083.345,661.1905252077282,4.0,8.0,32.0,6.0,14.15,8.0,2.0,1827.5,2.0,94.92617108162848,2
77633.04,6635.419999999999,7.0,5.0,34.0,52.0,15.48,8.0,0.0,3392.65,2.0,227.7770646663839,1
69753.12,5521.759999999998,6.0,10.0,3730.0,22.0,12.92,7.0,0.0,2487.17,2.0,94.17278443642591,2
20540.49,1859.7075,0.0,4.0,8.0,3.0,5.09,2.0,1.0,1118.37,1.0,17975.0,2
89154.27,7223.5225,3.0,4.0,17.0,9.0,12.58,8.0,2.0,102.66,2.0,146.09673679621838,2
68309.04,5930.419999999999,10.0,7.0,18.0,48.0,17.11,9.0,0.0,4249.96,2.0,273.91089834556675,2
22558.95,1991.9125,4.0,5.0,11.0,6.0,17.74,5.0,2.0,141.14,2.0,64.30119007088052,2
56831.7,4919.975,10.0,7.0,23.0,60.0,7.82,10.0,0.0,2551.01,2.0,56.70861052495783,1
14171.23,1066.9358333333332,8.0,10.0,20.0,20.0,18.27,17.0,2.0,2406.66,2.0,19.479129766450587,1
147781.64,12090.136666666667,0.0,4.0,4.0,9.0,8.83,3.0,1.0,484.81,1.0,0.0,2
43849.26,3757.105,3.0,1.0,1.0,8.0,2.47,4.0,1.0,506.71,1.0,65.00920084099373,0
70218.36,5937.53,8.0,3.0,6.0,28.0,9.12,5.0,2.0,1476.9,2.0,305.432196761992,0
128675.76,10471.98,4.0,4.0,6.0,13.0,0.7999999999999998,3.0,1.0,53.79,1.0,199.8819894331753,0
20085482.0,7174.923333333332,8.0,3.0,18.0,29.0,19.24,8.0,2.0,85.79,0.0,218.81931419303203,2
36349.28,2885.106666666666,6.0,8.0,26.0,21.0,17.25,12.0,0.0,2195.84,2.0,72.66080282903627,1
10207.5,832.0059166666666,7.0,7.0,22.0,12.0,19.19,7.0,2.0,2419.86,2.0,36.22922090019398,1
48052.7,4266.391666666666,4.0,5.0,17.0,12.0,15.89,7.0,2.0,346.41,2.0,59.89857017163269,2
50657.58,4471.465,8.0,10.0,28.0,31.0,17.33,16.0,0.0,4128.96,2.0,278.5012373960817,2
14031.25,1107.2708333333333,8.0,10.0,28.0,53.0,29.07,6.0,0.0,3806.35,2.0,79.52467981516034,2
70956.8,6064.066666666668,6.0,6.0,32.0,54.0,22.56,13.0,0.0,2503.49,2.0,271.60392872706814,2
75605.82,6082.0994972063745,0.0,3.0,4.0,10.0,5.306,7.0,1.0,131.13,0.0,686.736256984065,0
26760.95,2254.079166666667,4.0,4.0,9.0,5.0,12.31,3.0,2.0,244.29,2.0,34.26639594910129,2
42112.56,3511.38,5.0,6.0,9.0,1.0,0.6600000000000001,2.2,1.0,1052.71,1.0,132.19354223673596,2
20883.55,1654.2958333333331,10.0,9.0,20.0,38.0,18.86,12.0,0.0,2803.61,2.0,76.52833195529703,0
37607.28,2842.94,3.0,6.0,17.0,16.0,21.0,9.0,2.0,1361.67,0.0,81.81690606825181,1
11688.93,1233.8607500000003,6.0,7.0,19.0,21.0,5.3,7.0,2.0,1066.48,1.0,31.782137701650854,0
70922.08,5794.122643294213,10.0,9.0,27.0,31.0,4.81,10.0,0.0,1801.3,2.0,810.3861550152582,2
13738.735,1328.8945833333337,6.0,5.0,11.0,21.0,2.92,2.0,2.0,365.03,1.0,44.6466611340085,2
9654.91,1053.575833333333,6.0,3.0,15.0,28.0,5.23,11.0,2.0,968.34,2.0,11.63328283789586,0
15432.2,1201.0166666666669,2.0,6.0,7.0,10.0,3.27,3.0,1.0,1478.53,1.0,30.02712483094223,0
19386.02,1858.5016666666668,4.0,4.0,7.0,7.0,9.74,11.0,2.0,2438.26,2.0,40.00925124928242,1
45432.51,3954.0425,10.0,8.0,21.0,54.0,3.35,14.0,0.0,2157.17,2.0,194.5173530345591,1
62153.44,5056.453333333334,4.0,3.0,6.0,15.0,7.98,5.0,3.0,1853.35,2.0,169.056712908327,1
10943.535,931.96125,6.0,4.0,8.0,5.0,6.88,2.0,1.0,593.95,0.0,16.71590242996404,1
39110.82,3374.235,7.0,7.0,15.0,38.0,3.31,8.0,0.0,2410.06,0.0,289.6688059773285,1
8664.405,872.03375,546.0,7.0,13.0,30.0,15.0,11.0,2.0,317.71,2.0,28.71450950830804,2
115086.6,9779.55,4.0,7.0,14.0,10.0,18.2,4.0,2.0,1122.32,0.0,377.8963392954612,2
92652.09,7804.359166666667,7.0,7.0,4.0,13.0,5.17,4.0,3.0,156.76,0.0,41.36481718234322,2
41736.66,3330.0550000000007,3.0,3.0,9.0,9.0,5.25,1.0,1.0,1385.82,1.0,98.01563850874616,0
43758.34,3454.528333333333,5.0,6.0,12.0,13.0,4.18,2.0,1.0,1194.28,1.0,56.31142051341512,0
85426.68,7024.889999999999,3.0,6.0,5.0,11.0,1.91,3.0,1.0,1187.02,1.0,0.0,2
23809.46,1916.121666666667,3.0,4.0,14.0,14.0,7.7,895.0,2.0,677.77,2.0,85.01185404603773,2
32955.92,2890.3266666666664,6.0,6.0,8.0,29.0,14.35,1.0,2.0,315.72,2.0,29.865025125226644,2
34974.3,2986.525,1425.0,9.0,33.0,15.0,16.49,10.0,0.0,4624.51,2.0,134.25906371591478,2
125047.24,10682.603333333334,2.0,5.0,9.0,11.0,7.83,0.0,1.0,1223.02,1.0,0.0,2
61238.32,5006.193333333334,10.0,10.0,30.0,22.0,6.74,10.0,3.0,1910.97,2.0,52.3618894736481,1
15007.61,1135.6341666666667,6.0,6.0,27.0,25.0,15.28,8.0,2.0,2530.81,2.0,49.65825698288429,1
14403.39,922.2825,5.0,4.0,8.0,14.0,11.38,4.0,2.0,2630.82,2.0,23.30431520748057,2
108488.61000000002,8826.008666666665,4.0,3.0,14.0,6.0,4.99,6.0,2.0,1366.18,2.0,0.0,2
63861.36,5487.78,4.0,6.0,12.0,16.0,9.91,1.0,1.0,1071.97,1.0,150.25910536965495,2
70978.78,5915.9153333333325,0.0,3.0,3.0,9.0,6.13,3.0,1.0,967.88,1.0,143.86997056769906,0
32853.95,2426.630244682668,2.0,3.0,2.0,7.0,11.73,3.0,1.0,1044.27,1.0,361.3783131672174,0
17238.11,1599.509166666667,8.0,8.0,23.0,49.0,1.46,11.0,0.0,1500.09,2.0,84.144303350945,1
23129.88,1735.49,5.0,3.0,7.0,11.0,11.1,5.0,3.0,868.83,1.0,28.675538407132148,0
17315.32,1519.9433333333334,8.0,8.0,20.0,33.0,16.31,9.0,2.0,1728.52,2.0,23.80003881960144,1
31182.38,2569.5316666666668,10.0,7.0,33.0,40.0,7.87,9.0,3.0,2525.66,2.0,181.57283440723816,1
67583.2,5893.217333333332,8.0,8.0,18.0,53.0,9.85,17.0,0.0,4097.99,2.0,401.344486182328,2
7183.53,574.6274999999998,3.0,3.0,15.0,16.0,8.23,10.0,2.0,2117.29,0.0,35.270232265627016,1
28443.42,2314.285,7.0,4.0,9.0,27.0,7.23,4.0,2.0,1476.31,0.0,39.80748155750632,2
43568.84,3852.736666666666,5.0,7.0,5.0,11.0,2.25,1.0,1.0,1389.9,1.0,27.816261119818112,2
37002.58,3124.5483333333336,6.0,7.0,16.0,28.0,25.3,7.0,0.0,3222.11,0.0,139.50956191124808,2
121151.4,10266.562666666669,3.0,4.0,1.0,10.0,8.84,2.0,1.0,42.69,0.0,101.40487238963097,0
66679.56,5522.63,4.0,3.0,18.0,17.0,9.75,2.0,2.0,467.64,2.0,74.06248333685419,2
17086.73,1157.8941666666667,8.0,5.0,25.0,14.0,17.67,5.0,2.0,2548.19,2.0,30.47395445930724,1
7174.99,886.9158333333335,10.0,8.0,25.0,49.0,20.88,12.0,0.0,4265.64,2.0,32.266669661345375,2
101203.0,8675.583333333334,8.0,4.0,6.0,25.0,7.08,1.0,2.0,598.94,1.0,278.90732038137963,2
27131.46,2251.955,6.0,7.0,10.0,9.0,1.5299999999999998,0.0,2.0,105.34,1.0,67.42946420209589,2
123388.83,10329.889166666666,1.0,4.0,3.0,10.0,5.24,0.0,1.0,869.62,0.0,114.30565075691572,2
61204.77,5016.04,8.0,8.0,32.0,27.0,18.42,16.0,0.0,4751.96,2.0,236.4311998161849,2
48356.66,4233.721666666666,3.0,4.0,16.0,8.0,17.01,8.0,2.0,1323.42,0.0,45.44154274137288,2
28947.84,2337.32,0.0,5.0,4.0,13.0,3.14,0.0,1.0,928.92,1.0,23.7015048730301,0
25191.69,2190.3075,5.0,3.0,19.0,7.0,16.2,7.0,2.0,805.57,2.0,79.85401928431752,2
16041.33,1281.7775,9.0,6.0,24.0,51.0,27.32,11.0,3.0,2509.58,2.0,76.80901872015917,2
